dataset_id,sample_id,gene_id,symbol,discrete_cna
luad_tcga_pan_can_atlas_2018,TCGA-05-4402-01,3105,HLA-A,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4402-01,3106,HLA-B,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4402-01,3553,IL1B,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4402-01,3716,JAK1,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4402-01,3717,JAK2,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4402-01,3845,KRAS,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4402-01,3902,LAG3,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4402-01,4233,MET,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4402-01,4288,MKI67,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4402-01,4318,MMP9,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4402-01,4609,MYC,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4402-01,5133,PDCD1,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4402-01,567,B2M,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4402-01,6279,S100A8,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4402-01,6280,S100A9,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4402-01,6615,SNAI1,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4402-01,6696,SPP1,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4402-01,201633,TIGIT,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4402-01,7153,TOP2A,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4402-01,7422,VEGFA,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4402-01,7431,VIM,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4402-01,6935,ZEB1,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4402-01,29126,CD274,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4402-01,1493,CTLA4,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4402-01,3576,CXCL8,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4402-01,1956,EGFR,2
luad_tcga_pan_can_atlas_2018,TCGA-05-4402-01,4072,EPCAM,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4403-01,238,ALK,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4403-01,84868,HAVCR2,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4403-01,3091,HIF1A,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4403-01,3105,HLA-A,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4403-01,3106,HLA-B,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4403-01,3553,IL1B,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4403-01,3716,JAK1,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4403-01,3717,JAK2,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4403-01,3845,KRAS,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4403-01,3902,LAG3,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4403-01,4233,MET,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4403-01,4288,MKI67,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4403-01,4318,MMP9,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4403-01,4609,MYC,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4403-01,5133,PDCD1,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4403-01,567,B2M,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4403-01,6279,S100A8,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4403-01,6280,S100A9,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4403-01,6615,SNAI1,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4403-01,6696,SPP1,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4403-01,201633,TIGIT,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4403-01,7153,TOP2A,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4403-01,7422,VEGFA,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4403-01,7431,VIM,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4403-01,6935,ZEB1,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4403-01,29126,CD274,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4403-01,1493,CTLA4,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4403-01,3576,CXCL8,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4403-01,1956,EGFR,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4403-01,4072,EPCAM,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4405-01,238,ALK,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4405-01,84868,HAVCR2,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4405-01,3091,HIF1A,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4405-01,3105,HLA-A,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4405-01,3106,HLA-B,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4405-01,3553,IL1B,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4405-01,3716,JAK1,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4405-01,3717,JAK2,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4405-01,3845,KRAS,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4405-01,3902,LAG3,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4405-01,4233,MET,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4405-01,4288,MKI67,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4405-01,4318,MMP9,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4405-01,4609,MYC,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4405-01,5133,PDCD1,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4405-01,567,B2M,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4405-01,6279,S100A8,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4405-01,6280,S100A9,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4405-01,6615,SNAI1,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4405-01,6696,SPP1,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4405-01,201633,TIGIT,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4405-01,7153,TOP2A,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4405-01,7422,VEGFA,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4405-01,7431,VIM,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4405-01,6935,ZEB1,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4405-01,29126,CD274,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4405-01,1493,CTLA4,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4405-01,3576,CXCL8,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4405-01,1956,EGFR,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4405-01,4072,EPCAM,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4410-01,238,ALK,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4410-01,84868,HAVCR2,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4410-01,3091,HIF1A,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4410-01,3105,HLA-A,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4410-01,3106,HLA-B,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4410-01,3553,IL1B,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4410-01,3716,JAK1,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4410-01,3717,JAK2,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4410-01,3845,KRAS,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4410-01,3902,LAG3,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4410-01,4233,MET,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4410-01,4288,MKI67,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4410-01,4318,MMP9,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4410-01,4609,MYC,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4410-01,5133,PDCD1,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4410-01,567,B2M,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4410-01,6279,S100A8,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4410-01,6280,S100A9,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4410-01,6615,SNAI1,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4410-01,6696,SPP1,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4410-01,201633,TIGIT,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4410-01,7153,TOP2A,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4410-01,7422,VEGFA,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4410-01,7431,VIM,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4410-01,6935,ZEB1,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4410-01,29126,CD274,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4410-01,1493,CTLA4,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4410-01,3576,CXCL8,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4410-01,1956,EGFR,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4410-01,4072,EPCAM,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4415-01,238,ALK,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4415-01,84868,HAVCR2,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4415-01,3091,HIF1A,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4415-01,3105,HLA-A,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4415-01,3106,HLA-B,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4415-01,3553,IL1B,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4415-01,3716,JAK1,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4415-01,3717,JAK2,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4415-01,3845,KRAS,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4415-01,3902,LAG3,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4415-01,4233,MET,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4415-01,4288,MKI67,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4415-01,4318,MMP9,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4415-01,4609,MYC,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4415-01,5133,PDCD1,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4415-01,567,B2M,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4415-01,6279,S100A8,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4415-01,6280,S100A9,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4415-01,6615,SNAI1,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4415-01,6696,SPP1,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4415-01,201633,TIGIT,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4415-01,7153,TOP2A,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4415-01,7422,VEGFA,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4415-01,7431,VIM,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4415-01,6935,ZEB1,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4415-01,29126,CD274,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4415-01,1493,CTLA4,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4415-01,3576,CXCL8,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4415-01,1956,EGFR,2
luad_tcga_pan_can_atlas_2018,TCGA-05-4415-01,4072,EPCAM,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4417-01,238,ALK,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4417-01,84868,HAVCR2,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4417-01,3091,HIF1A,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4417-01,3105,HLA-A,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4417-01,3106,HLA-B,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4417-01,3553,IL1B,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4417-01,3716,JAK1,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4417-01,3717,JAK2,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4417-01,3845,KRAS,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4417-01,3902,LAG3,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4417-01,4233,MET,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4417-01,4288,MKI67,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4417-01,4318,MMP9,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4417-01,4609,MYC,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4417-01,5133,PDCD1,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4417-01,567,B2M,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4417-01,6279,S100A8,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4417-01,6280,S100A9,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4417-01,6615,SNAI1,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4417-01,6696,SPP1,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4417-01,201633,TIGIT,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4417-01,7153,TOP2A,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4417-01,7422,VEGFA,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4417-01,7431,VIM,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4417-01,6935,ZEB1,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4417-01,29126,CD274,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4417-01,1493,CTLA4,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4417-01,3576,CXCL8,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4417-01,1956,EGFR,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4417-01,4072,EPCAM,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4418-01,238,ALK,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4418-01,84868,HAVCR2,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4418-01,3091,HIF1A,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4418-01,3105,HLA-A,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4418-01,3106,HLA-B,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4418-01,3553,IL1B,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4418-01,3716,JAK1,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4418-01,3717,JAK2,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4418-01,3845,KRAS,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4418-01,3902,LAG3,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4418-01,4233,MET,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4418-01,4288,MKI67,2
luad_tcga_pan_can_atlas_2018,TCGA-05-4418-01,4318,MMP9,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4418-01,4609,MYC,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4418-01,5133,PDCD1,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4418-01,567,B2M,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4418-01,6279,S100A8,2
luad_tcga_pan_can_atlas_2018,TCGA-05-4418-01,6280,S100A9,2
luad_tcga_pan_can_atlas_2018,TCGA-05-4418-01,6615,SNAI1,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4418-01,6696,SPP1,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4418-01,201633,TIGIT,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4418-01,7153,TOP2A,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4418-01,7422,VEGFA,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4418-01,7431,VIM,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4418-01,6935,ZEB1,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4418-01,29126,CD274,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4418-01,1493,CTLA4,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4418-01,3576,CXCL8,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4418-01,1956,EGFR,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4418-01,4072,EPCAM,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4420-01,238,ALK,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4420-01,84868,HAVCR2,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4420-01,3091,HIF1A,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4420-01,3105,HLA-A,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4420-01,3106,HLA-B,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4420-01,3553,IL1B,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4420-01,3716,JAK1,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4420-01,3717,JAK2,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4420-01,3845,KRAS,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4420-01,3902,LAG3,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4420-01,4233,MET,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4420-01,4288,MKI67,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4420-01,4318,MMP9,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4420-01,4609,MYC,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4420-01,5133,PDCD1,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4420-01,567,B2M,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4420-01,6279,S100A8,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4420-01,6280,S100A9,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4420-01,6615,SNAI1,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4420-01,6696,SPP1,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4420-01,201633,TIGIT,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4420-01,7153,TOP2A,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4420-01,7422,VEGFA,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4420-01,7431,VIM,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4420-01,6935,ZEB1,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4420-01,29126,CD274,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4420-01,1493,CTLA4,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4420-01,3576,CXCL8,2
luad_tcga_pan_can_atlas_2018,TCGA-05-4420-01,1956,EGFR,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4420-01,4072,EPCAM,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4422-01,238,ALK,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4422-01,84868,HAVCR2,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4422-01,3091,HIF1A,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4422-01,3105,HLA-A,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4422-01,3106,HLA-B,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4422-01,3553,IL1B,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4422-01,3716,JAK1,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4422-01,3717,JAK2,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4422-01,3845,KRAS,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4422-01,3902,LAG3,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4422-01,4233,MET,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4422-01,4288,MKI67,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4422-01,4318,MMP9,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4422-01,4609,MYC,2
luad_tcga_pan_can_atlas_2018,TCGA-05-4422-01,5133,PDCD1,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4422-01,567,B2M,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4422-01,6279,S100A8,2
luad_tcga_pan_can_atlas_2018,TCGA-05-4422-01,6280,S100A9,2
luad_tcga_pan_can_atlas_2018,TCGA-05-4422-01,6615,SNAI1,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4422-01,6696,SPP1,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4422-01,201633,TIGIT,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4422-01,7153,TOP2A,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4422-01,7422,VEGFA,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4422-01,7431,VIM,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4422-01,6935,ZEB1,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4422-01,29126,CD274,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4422-01,1493,CTLA4,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4422-01,3576,CXCL8,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4422-01,1956,EGFR,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4422-01,4072,EPCAM,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4424-01,238,ALK,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4424-01,84868,HAVCR2,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4424-01,3091,HIF1A,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4424-01,3105,HLA-A,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4424-01,3106,HLA-B,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4424-01,3553,IL1B,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4424-01,3716,JAK1,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4424-01,3717,JAK2,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4424-01,3845,KRAS,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4424-01,3902,LAG3,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4424-01,4233,MET,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4424-01,4288,MKI67,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4424-01,4318,MMP9,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4424-01,4609,MYC,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4424-01,5133,PDCD1,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4424-01,567,B2M,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4424-01,6279,S100A8,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4424-01,6280,S100A9,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4424-01,6615,SNAI1,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4424-01,6696,SPP1,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4424-01,201633,TIGIT,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4424-01,7153,TOP2A,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4424-01,7422,VEGFA,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4424-01,7431,VIM,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4424-01,6935,ZEB1,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4424-01,29126,CD274,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4424-01,1493,CTLA4,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4424-01,3576,CXCL8,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4424-01,1956,EGFR,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4424-01,4072,EPCAM,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4425-01,238,ALK,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4425-01,84868,HAVCR2,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4425-01,3091,HIF1A,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4425-01,3105,HLA-A,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4425-01,3106,HLA-B,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4425-01,3553,IL1B,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4425-01,3716,JAK1,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4425-01,3717,JAK2,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4425-01,3845,KRAS,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4425-01,3902,LAG3,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4425-01,4233,MET,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4425-01,4288,MKI67,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4425-01,4318,MMP9,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4425-01,4609,MYC,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4425-01,5133,PDCD1,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4425-01,567,B2M,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4425-01,6279,S100A8,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4425-01,6280,S100A9,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4425-01,6615,SNAI1,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4425-01,6696,SPP1,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4425-01,201633,TIGIT,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4425-01,7153,TOP2A,1
luad_tcga_pan_can_atlas_2018,TCGA-05-4425-01,7422,VEGFA,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4425-01,7431,VIM,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4425-01,6935,ZEB1,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4425-01,29126,CD274,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4425-01,1493,CTLA4,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4425-01,3576,CXCL8,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4425-01,1956,EGFR,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4425-01,4072,EPCAM,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4426-01,238,ALK,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4426-01,84868,HAVCR2,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4426-01,3091,HIF1A,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4426-01,3105,HLA-A,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4426-01,3106,HLA-B,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4426-01,3553,IL1B,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4426-01,3716,JAK1,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4426-01,3717,JAK2,0
luad_tcga_pan_can_atlas_2018,TCGA-05-4426-01,3845,KRAS,-1
luad_tcga_pan_can_atlas_2018,TCGA-05-4426-01,3902,LAG3,-1
